s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
1.947481035148190927e+02,-1.862674613980506777e+01,-9.066080295616241358e+01,1.749568234906808684e+00,3.529885173567201551e-02,1.465420302096002381e+01,1.133275195967269472e-01
1.949480502330067964e+02,-1.882338864259861211e+01,-9.069705473421896613e+01,1.756643995476460773e+00,3.547779631710363396e-02,1.465574921697152000e+01,7.238332833872676564e-02
1.951479969511945001e+02,-1.901978340732153328e+01,-9.073470338489224218e+01,1.763756669105571717e+00,3.565526011032809500e-02,1.465673670121241479e+01,3.265318158292905559e-02
1.953479436693821754e+02,-1.921585156259898142e+01,-9.077374064661989905e+01,1.770903143865004026e+00,3.583834289318521549e-02,1.465718214806852870e+01,-7.406472948171862088e-03
1.955478903875698791e+02,-1.941168942887001947e+01,-9.081419304073830290e+01,1.778087027064245262e+00,3.601403486989736280e-02,1.465708111193153229e+01,-4.498484461554413949e-02
1.957478371057575828e+02,-1.960723082320609123e+01,-9.085605476529522662e+01,1.785306887851591640e+00,3.619008927932147041e-02,1.465646743173954469e+01,-8.179484449749378772e-02
1.959477838239452865e+02,-1.980238890286771891e+01,-9.089931361653897568e+01,1.792559217888819667e+00,3.637151077657557047e-02,1.465535152618994985e+01,-1.189207485976504913e-01
1.961477305421329902e+02,-1.999732243239671803e+01,-9.094401229743306203e+01,1.799850242923255017e+00,3.654481408128867903e-02,1.465372897010808728e+01,-1.534511488275042967e-01
1.963476772603206939e+02,-2.019190243979393173e+01,-9.099012930209283923e+01,1.807176125109684506e+00,3.672054126175374605e-02,1.465163501532046197e+01,-1.877014709269477222e-01
1.965476239785083692e+02,-2.038604528727921661e+01,-9.103765071780274809e+01,1.814533598005933612e+00,3.690155000856398110e-02,1.464907328249616469e+01,-2.222836149332278466e-01
1.967475706966960729e+02,-2.057996631571380775e+01,-9.108663704773920244e+01,1.821931524177800910e+00,3.707609299060809355e-02,1.464603899616948901e+01,-2.546614933199418118e-01
1.969475174148837766e+02,-2.077347558868993005e+01,-9.113704869706143086e+01,1.829363799205163232e+00,3.725539231516541983e-02,1.464256196222645912e+01,-2.872861668425754078e-01
1.971474641330714803e+02,-2.096649801932762358e+01,-9.118887174594014766e+01,1.836827937862232751e+00,3.744046883022162514e-02,1.463863849424390118e+01,-3.203623010063743060e-01
1.973474108512591840e+02,-2.115928890238961912e+01,-9.124218297621197848e+01,1.844335121787315401e+00,3.762404220932746152e-02,1.463426206488474790e+01,-3.523110802080345882e-01
1.975473575694468877e+02,-2.135161645817986908e+01,-9.129692726771772016e+01,1.851877933115185115e+00,3.781550322460042884e-02,1.462944767567071480e+01,-3.851617021728654389e-01
1.977473042876345630e+02,-2.154341230814796049e+01,-9.135309104564996119e+01,1.859455075533153590e+00,3.801451149851122618e-02,1.462418256377241654e+01,-4.188097574839225734e-01
1.979472510058222667e+02,-2.173494561167018446e+01,-9.141076211239604277e+01,1.867079513935012258e+00,3.822103795321405567e-02,1.461845533513843520e+01,-4.532191188210230592e-01
1.981471977240099704e+02,-2.192597714323806102e+01,-9.146987851252661983e+01,1.874744269141850772e+00,3.844068406626321988e-02,1.461225502906998308e+01,-4.895558818670859846e-01
1.983471444421976742e+02,-2.211643663953079297e+01,-9.153042556609948122e+01,1.882449553198099146e+00,3.867194390107315388e-02,1.460555465741316539e+01,-5.274373323493324328e-01
1.985470911603853779e+02,-2.230657553874633336e+01,-9.159249351391927974e+01,1.890209607496364796e+00,3.892404398064398113e-02,1.459833237473984724e+01,-5.687764192720606848e-01
1.987470378785730816e+02,-2.249618982567166015e+01,-9.165602783370796658e+01,1.898020224750494478e+00,3.919897535687860701e-02,1.459054002312955944e+01,-6.138904370169284697e-01
1.989469845967607853e+02,-2.268519478531089106e+01,-9.172100983194391688e+01,1.905883480223943494e+00,3.949318989333746449e-02,1.458212492780557845e+01,-6.619058066304471799e-01
1.991469313149484606e+02,-2.287379372786912057e+01,-9.178752213015907557e+01,1.913814746180436899e+00,3.982512914673039944e-02,1.457304620258093308e+01,-7.166394525347600242e-01
1.993468780331361643e+02,-2.306185658463904886e+01,-9.185553437836496471e+01,1.921815087750263551e+00,4.019772500212404759e-02,1.456321036754060927e+01,-7.785022500499831910e-01
1.995468247513238680e+02,-2.324927294322565885e+01,-9.192502105522846989e+01,1.929889001947726612e+00,4.060222432407370463e-02,1.455251793571283692e+01,-8.454081290068602428e-01
1.997467714695115717e+02,-2.343617735769393562e+01,-9.199604906386547043e+01,1.938053510846122762e+00,4.106257686824226621e-02,1.454089767199382877e+01,-5.534355320577095227e+00
1.999467181876992754e+02,-2.362253248048749299e+01,-9.206862535171300976e+01,1.946317079320650123e+00,4.159434827313066713e-02,1.446459652877077140e+01,-7.437148426606378315e+00
2.001466649058869791e+02,-2.380819959170296585e+01,-9.214271781863523358e+01,1.954687532321818466e+00,4.217634053663519428e-02,1.436142353316612841e+01,-7.369690022886129732e+00
2.003466116240746544e+02,-2.399324236757094297e+01,-9.221837615060174187e+01,1.963184794019161572e+00,4.282884558402572095e-02,1.425844995890873079e+01,-7.280862798638551681e+00
2.005465583422623581e+02,-2.417769834757952907e+01,-9.229564548652437850e+01,1.971825981683505979e+00,4.360302531556844996e-02,1.415598198594429391e+01,-7.181373189628159182e+00
2.007465050604500618e+02,-2.436141435933360100e+01,-9.237449461266756146e+01,1.980623607769112837e+00,4.444911073814344915e-02,1.405418236624545614e+01,-7.071575533876669262e+00
2.009464517786377655e+02,-2.454440579330941574e+01,-9.245496588572373753e+01,1.989601687735181201e+00,4.536740912592053532e-02,1.395321344145693665e+01,-6.925226259661580563e+00
2.011463984968254692e+02,-2.472671837630263880e+01,-9.253712170200101639e+01,1.998786845412388047e+00,4.649521918600954540e-02,1.385362092798129297e+01,-6.769397419610847066e+00
2.013463452150131729e+02,-2.490822190502331424e+01,-9.262095163104544326e+01,2.008198081935681500e+00,4.769706207081580301e-02,1.375557251516207380e+01,-6.601718595438335946e+00
2.015462919332008482e+02,-2.508892310956327876e+01,-9.270651103141857163e+01,2.017860313984093601e+00,4.898692634430846377e-02,1.365927491797309834e+01,-6.380711760158625623e+00
2.017462386513885519e+02,-2.526877149133156664e+01,-9.279383516751366301e+01,2.027816377054541874e+00,5.058907207525572408e-02,1.356555146437027659e+01,-6.034897006844458289e+00
2.019461853695762557e+02,-2.544771659364631233e+01,-9.288297051577072239e+01,2.038133986850238166e+00,5.289899319966830105e-02,1.347630775955490989e+01,-5.628798497577039761e+00
2.021461320877639594e+02,-2.562576074797899750e+01,-9.297402032542716199e+01,2.048982644884830506e+00,5.557534945215131944e-02,1.339253341442085166e+01,-5.243826853918061026e+00
2.023460788059516631e+02,-2.580275737753195386e+01,-9.306702968711888957e+01,2.060353195193746600e+00,5.816731771007629254e-02,1.331401439521559560e+01,-4.871580594187935986e+00
2.025460255241393668e+02,-2.597865099057406013e+01,-9.316208591510485348e+01,2.072239005461840478e+00,6.071414299647331925e-02,1.324065203121124767e+01,-4.508864377846987459e+00
2.027459722423270705e+02,-2.615340167290304407e+01,-9.325928381231268816e+01,2.084633047700757302e+00,6.322711358761316791e-02,1.317238782231265226e+01,-4.155301156720367040e+00
2.029459189605147458e+02,-2.632690321440851733e+01,-9.335867950236101365e+01,2.097522353061856748e+00,6.570196715265111398e-02,1.310916180702164624e+01,-3.815128123190599574e+00
2.031458656787024495e+02,-2.649907329216706842e+01,-9.346033899652294963e+01,2.110900198280713624e+00,6.810805942669038993e-02,1.305084206429915028e+01,-3.543545463709973919e+00
2.033458123968901532e+02,-2.666985485091461072e+01,-9.356434046034215157e+01,2.124743930729946939e+00,7.011908959783255679e-02,1.299643943604726815e+01,-3.360234670297681081e+00
2.035457591150778569e+02,-2.683915049328180302e+01,-9.367071788500724949e+01,2.138912214480891194e+00,7.161455518481020521e-02,1.294463990327701275e+01,-3.360234670297681081e+00
2.037457058332655606e+02,-2.700693418638963195e+01,-9.377949964794824211e+01,2.153030934106808125e+00,6.953528914352460899e-02,1.289263225397274759e+01,-2.891441524548761244e+00
2.039456525514532643e+02,-2.717318683864987605e+01,-9.389060093274717644e+01,2.166689265611773330e+00,6.676731707946691186e-02,1.284771177871172654e+01,-2.330961153956228937e+00
2.041455992696409396e+02,-2.733791376403799234e+01,-9.400389169706733128e+01,2.179705498292117127e+00,6.343407244984979043e-02,1.281138407366412935e+01,-1.702941714318569000e+00
2.043455459878286433e+02,-2.750122911438078788e+01,-9.411928861859584572e+01,2.192040104589295879e+00,5.993345127646555054e-02,1.278477871020257872e+01,-1.073908578949503756e+00
2.045454927060163470e+02,-2.766314484265807749e+01,-9.423663076043837350e+01,2.203671175134302551e+00,5.636777046544898251e-02,1.276797234007263881e+01,-4.582770025950537174e-01
2.047454394242040507e+02,-2.782369151830898701e+01,-9.435576329174556065e+01,2.214579201386078999e+00,5.274042184475510875e-02,1.276079369441730371e+01,1.463977765290286059e-01
2.049453861423917544e+02,-2.798299903320829429e+01,-9.447660128616367103e+01,2.224753296039275519e+00,4.902219574559385507e-02,1.276308737028052853e+01,7.478218092956033791e-01
2.051453328605794582e+02,-2.814113095218952409e+01,-9.459900701175020288e+01,2.234170368169860588e+00,4.511520228536874261e-02,1.277479738604609061e+01,1.364768345536432115e+00
2.053452795787671619e+02,-2.829811421535783467e+01,-9.472280352132518999e+01,2.242771530280566417e+00,4.048890753535761000e-02,1.279614043991714567e+01,2.016419582391328902e+00
2.055452262969548372e+02,-2.845409406403458874e+01,-9.484786403561948021e+01,2.250262322743227017e+00,3.443708035420276620e-02,1.282760940760436874e+01,2.000249402792988462e+00
2.057451730151425409e+02,-2.860925850736813203e+01,-9.497400379810972026e+01,2.256119540646288613e+00,2.356350566461066012e-02,1.285874992840869879e+01,1.984208895962299435e+00
2.059451197333302446e+02,-2.876378392128562922e+01,-9.510083665928323171e+01,2.259650167272913457e+00,1.146015173777564095e-02,1.288956639438440277e+01,1.968297022020614850e+00
2.061450664515179483e+02,-2.891804341588084526e+01,-9.522804194295915181e+01,2.260662458042443923e+00,-1.329427644164326043e-03,1.292006311498465720e+01,1.952512749428165106e+00
2.063450131697056520e+02,-2.907231329247860430e+01,-9.535519041489449421e+01,2.259160155939134995e+00,-1.369026413536027220e-02,1.295024431924443142e+01,1.936855054917320684e+00
2.065449598878933557e+02,-2.922688027793364540e+01,-9.548187500789963167e+01,2.255186758238096445e+00,-2.610355146189755407e-02,1.298011415788761980e+01,1.921322923426564300e+00
2.067449066060810310e+02,-2.938217712992328501e+01,-9.560781078002509048e+01,2.248769229171522888e+00,-3.667028074275110322e-02,1.300967670536168797e+01,1.905915348034166845e+00
2.069448533242687347e+02,-2.953822445041084777e+01,-9.573253297978560283e+01,2.241386282161854204e+00,-3.711642356925142633e-02,1.303893596180288128e+01,1.890631329893150525e+00
2.071448000424564384e+02,-2.969507087097468201e+01,-9.585601298785803692e+01,2.234162691233779086e+00,-3.445808804858085939e-02,1.306789585493496375e+01,1.875469878166550641e+00
2.073447467606441421e+02,-2.985327879772608384e+01,-9.597880884223681619e+01,2.227618729607956816e+00,-3.142266248893395286e-02,1.309656024190416979e+01,1.860430009963368825e+00
2.075446934788318458e+02,-3.001196586070540917e+01,-9.610037322326938636e+01,2.221399195111374070e+00,-3.083124174452024635e-02,1.312493291105311499e+01,-8.363765805515248175e+00
2.077446401970195495e+02,-3.017130218282688503e+01,-9.622088501747744260e+01,2.215306144541012046e+00,-3.011362637222885982e-02,1.299689381624080831e+01,-1.030013848129057585e+01
2.079445869152072532e+02,-3.033175767049933924e+01,-9.634073022545700837e+01,2.209342707014368301e+00,-2.960122616106495783e-02,1.283745656655603717e+01,-1.041611766636757430e+01
2.081445336333949285e+02,-3.049259731017450648e+01,-9.645938076029369768e+01,2.203397597928652196e+00,-2.991361094432337317e-02,1.267418455013648604e+01,-1.036554083530074344e+01
2.083444803515826322e+02,-3.065419928920595893e+01,-9.657710691763699629e+01,2.197365035349495344e+00,-3.049798237170546836e-02,1.250959001192289044e+01,-1.028293975932137094e+01
2.085444270697703359e+02,-3.081672727435923420e+01,-9.669399565156885501e+01,2.191181171861029675e+00,-3.132191968018787492e-02,1.234413877716888841e+01,-1.016097569892554020e+01
2.087443737879580397e+02,-3.097972800592842546e+01,-9.680968022537781792e+01,2.184810737131083869e+00,-3.245297068015397940e-02,1.217844220993942628e+01,-1.002793431274014324e+01
2.089443205061457434e+02,-3.114362726833966377e+01,-9.692440971676113293e+01,2.178191806885296344e+00,-3.371949288837620962e-02,1.201267453770249105e+01,-9.879562087343623844e+00
2.091442672243334471e+02,-3.130819549845108796e+01,-9.703796071188604344e+01,2.171309849138500780e+00,-3.516130539188997567e-02,1.184709152137239663e+01,-9.751385044382132605e+00
2.093442139425211224e+02,-3.147370683746816766e+01,-9.715045392341406227e+01,2.164140175574566172e+00,-3.653239134586831749e-02,1.168135534263708664e+01,-9.627162005564082747e+00
2.095441606607088261e+02,-3.163996457294591735e+01,-9.726168576243672703e+01,2.156682091175730065e+00,-3.794761178943529406e-02,1.151539073344924624e+01,-9.515680868607182319e+00
2.097441073788965298e+02,-3.180685760723575228e+01,-9.737151873511915312e+01,2.148966458612421526e+00,-3.934182288219578716e-02,1.134896318709377638e+01,-9.457414515982536685e+00
2.099440540970842335e+02,-3.197506081180568316e+01,-9.748032910192938516e+01,2.140976590062297902e+00,-4.039139264208729124e-02,1.118110045711006073e+01,-9.419142268496663917e+00
2.101440008152719372e+02,-3.214376355693679699e+01,-9.758753755252729434e+01,2.132792694972069469e+00,-4.133883833497972032e-02,1.101137385899365562e+01,-9.419072030747067004e+00
2.103439475334596409e+02,-3.231325066667044865e+01,-9.769329021693521042e+01,2.124477419971091408e+00,-4.195162517203357422e-02,1.083899115142575909e+01,-9.426625677574895334e+00
2.105438942516473162e+02,-3.248416393264473356e+01,-9.779795322587943929e+01,2.116055398965718481e+00,-4.198265008130429299e-02,1.066368057684849369e+01,-9.505293535739770761e+00
2.107438409698350199e+02,-3.265541836550210775e+01,-9.790085678974925543e+01,2.107679980357687555e+00,-4.166067011541917803e-02,1.048393909507740496e+01,-9.623504405117738969e+00
2.109437876880227236e+02,-3.282734677966087844e+01,-9.800223028511020118e+01,2.099457159312434484e+00,-4.073063594683379307e-02,1.029876704769828422e+01,-9.804982156221045742e+00
2.111437344062104273e+02,-3.300086497633276394e+01,-9.810264787705655465e+01,2.091428239325926697e+00,-3.928973498267836900e-02,1.010661440318691717e+01,-1.003311637716153726e+01
2.113436811243981310e+02,-3.317463143906844891e+01,-9.820139408438701878e+01,2.083749423144279689e+00,-3.741846331214401106e-02,9.906133317752580325e+00,-1.029396554828270283e+01
2.115436278425858347e+02,-3.334874683529164940e+01,-9.829862714249505018e+01,2.076524246729686496e+00,-3.516308363624170291e-02,9.696132633790387700e+00,-1.057896839617407103e+01
2.117435745607735385e+02,-3.352422730627014857e+01,-9.839499738739127110e+01,2.069501146216941478e+00,-3.495523073639929951e-02,9.475469805070460438e+00,-1.066117537763378920e+01
2.119435212789612137e+02,-3.370008573583997702e+01,-9.848998325722412517e+01,2.062587243223532596e+00,-3.398632944415990592e-02,9.247766972044612288e+00,-1.032271492356365705e+01
2.121434679971489174e+02,-3.387629595587220876e+01,-9.858361454530059120e+01,2.055667832515611693e+00,-4.066066315847152030e-02,9.021818443403313736e+00,-8.847566902086882124e+00
2.123434147153366212e+02,-3.405366213123336649e+01,-9.867598387153923056e+01,2.045539802364938708e+00,-6.054449222551230858e-02,8.823555071154446594e+00,-7.195118131887199731e+00
2.125433614335243249e+02,-3.423195499807017939e+01,-9.876608071960268376e+01,2.031073424944480621e+00,-8.413749914546446440e-02,8.658974741781383599e+00,-5.690887175785838359e+00
2.127433081517120286e+02,-3.441181421839458920e+01,-9.885320804136190986e+01,2.011974734372648399e+00,-1.068338199024237989e-01,8.526552360131159247e+00,-4.340991594225294570e+00
2.129432548698997323e+02,-3.459365859715954628e+01,-9.893655317176659025e+01,1.988431363997886336e+00,-1.279782711707369847e-01,8.424141564822301476e+00,-3.122294086673853108e+00
